Date,Couleur,Resultat,Methode,Mon_elo,Elo_adversaire,Type_partie,Ouverture,Annee,Mois,Jour_semaine,Heure,Diff_elo,Ouverture_principale
2026-04-13 00:17:23,Blancs,Victoire,Abandon,904,1114,rapid,Queens Gambit Declined Marshall Defense 3.Nc3,2026,4,Monday,0,-210,Queens Gambit
2026-04-13 00:34:10,Noirs,Victoire,Abandon,904,1114,rapid,Four Knights Game Italian Noa Gambit 5...Kxf7 6.Nxe4 d5,2026,4,Monday,0,-210,Four Knights
2026-04-14 10:34:13,Noirs,Défaite,Abandon,626,626,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4 Bg7,2026,4,Tuesday,10,0,Closed Sicilian
2026-04-16 09:18:55,Blancs,Défaite,Abandon,618,627,blitz,Queens Gambit Accepted Old Variation 3...e6 4.Bxc4,2026,4,Thursday,9,-9,Queens Gambit
2026-04-17 16:39:34,Noirs,Victoire,Échec et mat,626,609,blitz,Queens Pawn Opening 1...d5 2.e3 c5,2026,4,Friday,16,17,Queens Pawn
2026-04-18 23:12:37,Blancs,Victoire,Partie abandonnée,633,596,blitz,Old Indian Defense Ukrainian Variation 4.dxe5 dxe5 5.Qxd8 Kxd8 6.Bg5,2026,4,Saturday,23,37,Old Indian
2026-04-20 11:50:29,Noirs,Défaite,Abandon,625,652,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2026,4,Monday,11,-27,Sicilian Defense
2026-04-20 20:43:17,Noirs,Victoire,Partie abandonnée,633,625,blitz,Closed Sicilian Defense Grand Prix Attack...4.Nf3 Bg7 5.d3 d6,2026,4,Monday,20,8,Closed Sicilian
2026-04-23 13:33:23,Blancs,Nulle,Répétition,633,634,blitz,Queens Gambit Declined Queens Knight Variation 3...dxc4,2026,4,Thursday,13,-1,Queens Gambit
2026-04-24 15:17:38,Noirs,Défaite,Abandon,625,661,blitz,Sicilian Defense,2026,4,Friday,15,-36,Sicilian Defense
2026-04-24 15:37:15,Noirs,Défaite,Abandon,617,632,blitz,Closed Sicilian Defense Portland Attack 3...g6,2026,4,Friday,15,-15,Closed Sicilian
2026-04-25 00:57:35,Blancs,Défaite,Échec et mat,609,635,blitz,Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3 g6,2026,4,Saturday,0,-26,Pirc Defense
2026-04-25 14:57:01,Blancs,Défaite,Abandon,601,627,blitz,Dutch Defense Queens Knight Variation 3...g6,2026,4,Saturday,14,-26,Dutch Defense
2026-04-27 14:29:10,Noirs,Victoire,Abandon,609,602,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,4,Monday,14,7,Queens Pawn
2026-04-28 20:29:54,Blancs,Défaite,Abandon,601,597,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.O O Nc6 5.c3,2026,4,Tuesday,20,4,Sicilian Defense
2026-04-29 23:49:56,Blancs,Défaite,Échec et mat,593,630,blitz,Four Knights Game Spanish Variation 4...d6,2026,4,Wednesday,23,-37,Four Knights
2026-04-29 23:52:37,Blancs,Défaite,Abandon,585,593,blitz,Pirc Defense Classical Variation 4...Bg7,2026,4,Wednesday,23,-8,Pirc Defense
2026-04-29 23:54:56,Noirs,Défaite,Abandon,577,584,blitz,Indian Game Knights Variation 2...e6 3.Nc3 d5,2026,4,Wednesday,23,-7,Indian Game
2026-05-01 00:07:08,Noirs,Victoire,Échec et mat,585,585,blitz,Queens Gambit Declined Semi Slav Defense Accelerated Move Order,2026,5,Friday,0,0,Queens Gambit
2026-05-02 12:17:39,Blancs,Défaite,Abandon,577,607,blitz,Ruy Lopez Opening Birds Defense,2026,5,Saturday,12,-30,Ruy Lopez
2026-05-05 00:33:56,Noirs,Défaite,Abandon,569,598,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4,2026,5,Tuesday,0,-29,Sicilian Defense
2026-05-06 12:55:19,Noirs,Victoire,Abandon,577,576,blitz,Saragossa Opening 1...d5,2026,5,Wednesday,12,1,Saragossa Opening
2026-05-10 23:57:18,Blancs,Défaite,Échec et mat,569,588,blitz,Ruy Lopez Opening Morphy Defense Closed Martinez Variation 6...d6,2026,5,Sunday,23,-19,Ruy Lopez
2026-05-11 21:06:59,Noirs,Défaite,Partie abandonnée,561,556,blitz,Sicilian Defense Open Accelerated Dragon Exchange Variation 5...bxc6,2026,5,Monday,21,5,Sicilian Defense
2026-05-12 19:58:25,Blancs,Défaite,Échec et mat,553,552,blitz,Four Knights Game Spanish Variation Classical Variation 5.O O,2026,5,Tuesday,19,1,Four Knights
2026-05-14 00:45:54,Blancs,Défaite,Abandon,545,580,blitz,Queens Gambit Accepted Old Variation 3...c5,2026,5,Thursday,0,-35,Queens Gambit
2026-05-15 17:39:28,Blancs,Défaite,Abandon,537,566,blitz,Queens Gambit Declined Austrian Variation 3.cxd5 Qxd5,2026,5,Friday,17,-29,Queens Gambit
2026-05-16 17:15:07,Noirs,Défaite,Abandon,529,559,blitz,Sicilian Defense McDonnell Attack 2...Nc6,2026,5,Saturday,17,-30,Sicilian Defense
2026-05-19 13:34:41,Noirs,Défaite,Abandon,521,522,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6,2026,5,Tuesday,13,-1,Closed Sicilian
2026-05-20 15:33:35,Blancs,Défaite,Abandon,513,513,blitz,Richter Veresov Attack 3...e6,2026,5,Wednesday,15,0,Richter Veresov
2026-05-20 15:43:13,Blancs,Victoire,Temps écoulé,521,487,blitz,Queens Gambit Accepted Old Variation,2026,5,Wednesday,15,34,Queens Gambit
2026-05-21 16:51:16,Noirs,Victoire,Temps écoulé,528,492,blitz,Reti Opening 1...d5 2.e3,2026,5,Thursday,16,36,Reti Opening
2026-05-23 13:57:18,Noirs,Victoire,Temps écoulé,536,515,blitz,Sicilian Defense,2026,5,Saturday,13,21,Sicilian Defense
2026-05-25 15:35:13,Blancs,Défaite,Abandon,528,534,blitz,Queens Pawn Opening 1...d5,2026,5,Monday,15,-6,Queens Pawn
2026-05-27 17:14:45,Noirs,Victoire,Temps écoulé,535,498,blitz,Sicilian Defense Old Sicilian Variation 3.d3 g6,2026,5,Wednesday,17,37,Sicilian Defense
2026-05-30 16:54:16,Noirs,Défaite,Abandon,527,543,blitz,Old Benoni Defense,2026,5,Saturday,16,-16,Old Benoni
2026-05-31 23:17:53,Blancs,Défaite,Abandon,519,555,blitz,Van t Kruijs Opening 1...e5,2026,5,Sunday,23,-36,Van t
2026-06-02 20:07:59,Blancs,Défaite,Abandon,511,535,blitz,Queens Gambit Accepted Old Variation,2026,6,Tuesday,20,-24,Queens Gambit
2026-06-02 21:43:15,Noirs,Défaite,Abandon,503,516,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.O O,2026,6,Tuesday,21,-13,Sicilian Defense
2026-06-03 00:07:34,Noirs,Défaite,Abandon,495,529,blitz,Modern Defense Pterodactyl Semi Averbakh Variation 4...cxd4 5.Nxd4 Nc6,2026,6,Wednesday,0,-34,Modern Defense
2026-06-03 00:17:44,Blancs,Victoire,Échec et mat,503,507,blitz,Queens Pawn Opening Horwitz Defense 2.c4 c5 3.d5,2026,6,Wednesday,0,-4,Queens Pawn
2026-06-03 14:07:51,Blancs,Victoire,Échec et mat,511,505,blitz,Queens Gambit Declined 3.cxd5 exd5 4.Nc3 c6,2026,6,Wednesday,14,6,Queens Gambit
2026-06-03 21:11:01,Noirs,Défaite,Abandon,504,543,blitz,Alapin Sicilian Defense 2...Nc6 3.Nf3,2026,6,Wednesday,21,-39,Alapin Sicilian
2026-06-03 21:20:43,Noirs,Victoire,Temps écoulé,512,511,blitz,Closed Sicilian Defense Traditional Line...4.Bc4 Bg7 5.O O d6,2026,6,Wednesday,21,1,Closed Sicilian
2026-06-03 21:36:54,Blancs,Victoire,Échec et mat,520,518,blitz,French Defense Knight Variation 2...d5 3.e5,2026,6,Wednesday,21,2,French Defense
2026-06-03 21:39:22,Noirs,Défaite,Partie abandonnée,512,526,blitz,Van t Kruijs Opening 1...c5,2026,6,Wednesday,21,-14,Van t
2026-06-04 09:06:22,Noirs,Victoire,Abandon,520,494,blitz,Sicilian Defense 2.d3 Nc6,2026,6,Thursday,9,26,Sicilian Defense
2026-06-04 23:15:06,Blancs,Victoire,Partie abandonnée,528,525,blitz,Queens Pawn Opening,2026,6,Thursday,23,3,Queens Pawn
2026-06-04 23:21:24,Blancs,Victoire,Abandon,536,516,blitz,Ruy Lopez Opening,2026,6,Thursday,23,20,Ruy Lopez
2026-06-04 23:30:25,Blancs,Défaite,Abandon,528,546,blitz,Queens Gambit Declined Chigorin Defense 3.Nf3 e6 4.Nc3,2026,6,Thursday,23,-18,Queens Gambit
2026-06-05 20:56:44,Blancs,Victoire,Échec et mat,536,524,blitz,Queens Pawn Opening,2026,6,Friday,20,12,Queens Pawn
2026-06-06 21:51:06,Noirs,Victoire,Temps écoulé,544,528,blitz,Van t Kruijs Opening 1...c5,2026,6,Saturday,21,16,Van t
2026-06-06 21:58:58,Blancs,Victoire,Échec et mat,552,540,blitz,Queens Gambit Accepted Old Variation,2026,6,Saturday,21,12,Queens Gambit
2026-06-07 22:12:30,Noirs,Victoire,Échec et mat,560,540,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,6,Sunday,22,20,Queens Pawn
2026-06-08 15:36:06,Noirs,Victoire,Échec et mat,568,564,blitz,Sicilian Defense Old Sicilian Variation 3.Bc4,2026,6,Monday,15,4,Sicilian Defense
2026-06-08 15:43:39,Noirs,Victoire,Échec et mat,576,566,blitz,Alapin Sicilian Defense Barmen Defense 4.d4 cxd4 5.cxd4 Nc6,2026,6,Monday,15,10,Alapin Sicilian
2026-06-10 14:12:22,Blancs,Victoire,Échec et mat,584,552,blitz,Queens Gambit Declined Queens Knight Variation 3...dxc4,2026,6,Wednesday,14,32,Queens Gambit
2026-06-11 14:25:29,Blancs,Défaite,Abandon,575,577,blitz,Englund Gambit,2026,6,Thursday,14,-2,Englund Gambit
2026-06-11 14:29:31,Noirs,Victoire,Abandon,583,573,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4 Bg7,2026,6,Thursday,14,10,Closed Sicilian
2026-06-11 14:32:09,Blancs,Victoire,Abandon,590,552,blitz,Grunfeld Defense Petrosian System 5...c6 6.e3 O O,2026,6,Thursday,14,38,Grunfeld Defense
2026-06-11 14:37:30,Noirs,Victoire,Échec et mat,598,573,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,2026,6,Thursday,14,25,Sicilian Defense
2026-06-13 01:18:23,Blancs,Victoire,Échec et mat,606,600,blitz,Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4,2026,6,Saturday,1,6,Queens Gambit
2026-06-13 13:05:52,Noirs,Victoire,Abandon,614,586,blitz,Sicilian Defense,2026,6,Saturday,13,28,Sicilian Defense
2026-06-13 13:13:10,Blancs,Défaite,Abandon,606,625,blitz,Englund Gambit,2026,6,Saturday,13,-19,Englund Gambit
2026-06-14 18:23:53,Blancs,Victoire,Échec et mat,614,586,blitz,Queens Pawn Opening Horwitz Defense 2.c4,2026,6,Sunday,18,28,Queens Pawn
2026-06-15 22:08:58,Noirs,Victoire,Échec et mat,621,585,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4 Bg7 5.O O,2026,6,Monday,22,36,Closed Sicilian
2026-06-15 22:26:40,Noirs,Défaite,Abandon,613,626,blitz,Sicilian Defense Bowdler Attack,2026,6,Monday,22,-13,Sicilian Defense
2026-06-16 15:12:10,Blancs,Victoire,Abandon,621,586,blitz,Queens Gambit Declined Traditional Capablanca Duras Variation 5.Bxf6 Qxf6 6.Nc3,2026,6,Tuesday,15,35,Queens Gambit
2026-06-16 15:18:47,Blancs,Victoire,Échec et mat,630,634,blitz,Queens Gambit Declined Queens Knight Variation 3...Bb4,2026,6,Tuesday,15,-4,Queens Gambit
2026-06-16 16:02:26,Noirs,Défaite,Échec et mat,622,646,blitz,Queens Pawn Opening Krause Variation 3.c3 Nc6,2026,6,Tuesday,16,-24,Queens Pawn
2026-06-16 16:10:14,Blancs,Victoire,Échec et mat,630,608,blitz,Semi Slav Defense Anti Meran Anti Moscow Gambit 6...g5 7.Bg3,2026,6,Tuesday,16,22,Semi Slav
2026-06-17 14:22:25,Noirs,Victoire,Échec et mat,638,617,blitz,Alapin Sicilian Defense 2...Nc6 3.Nf3,2026,6,Wednesday,14,21,Alapin Sicilian
2026-06-18 12:06:52,Blancs,Défaite,Échec et mat,630,634,blitz,Indian Game Black Knights Tango 3.Nf3 e6 4.Nc3 Bb4 5.Bg5,2026,6,Thursday,12,-4,Indian Game
2026-06-18 12:14:08,Noirs,Défaite,Abandon,622,617,blitz,Sicilian Defense 2.d3 Nc6,2026,6,Thursday,12,5,Sicilian Defense
2026-06-18 14:35:33,Blancs,Victoire,Abandon,630,617,blitz,Queens Gambit Declined Modern Variation...7.Qc2 h6 8.Bh4 O O,2026,6,Thursday,14,13,Queens Gambit
2026-06-18 14:41:41,Noirs,Défaite,Abandon,623,660,blitz,Sicilian Defense Old Sicilian Variation 3.Bc4,2026,6,Thursday,14,-37,Sicilian Defense
2026-06-19 08:37:32,Noirs,Victoire,Abandon,632,637,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,6,Friday,8,-5,Queens Pawn
2026-06-19 08:44:09,Blancs,Victoire,Échec et mat,640,627,blitz,Queens Gambit Declined Chigorin Defense 3.Nf3 e6 4.Nc3,2026,6,Friday,8,13,Queens Gambit
2026-06-20 13:35:31,Blancs,Victoire,Abandon,647,611,blitz,Queens Gambit Accepted Old Variation,2026,6,Saturday,13,36,Queens Gambit
2026-06-20 13:44:04,Noirs,Défaite,Temps écoulé,639,672,blitz,Sicilian Defense Old Sicilian Variation 3.Bc4,2026,6,Saturday,13,-33,Sicilian Defense
2026-06-20 21:28:24,Noirs,Victoire,Abandon,646,607,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4 Bg7,2026,6,Saturday,21,39,Closed Sicilian
2026-06-21 19:44:00,Blancs,Victoire,Abandon,654,634,blitz,Indian Game Black Knights Tango 3.Nc3,2026,6,Sunday,19,20,Indian Game
2026-06-21 20:20:51,Blancs,Victoire,Abandon,662,641,blitz,Tarrasch Defense Schara Gambit 5.Qxd4,2026,6,Sunday,20,21,Tarrasch Defense
2026-06-21 20:21:34,Blancs,Défaite,Abandon,654,669,blitz,Slav Defense 3.Nc3 dxc4 4.e3 b5 5.a4,2026,6,Sunday,20,-15,Slav Defense
2026-06-21 20:26:28,Noirs,Victoire,Échec et mat,662,639,blitz,Queens Gambit Declined Albin Countergambit 3.dxe5,2026,6,Sunday,20,23,Queens Gambit
2026-06-22 05:35:19,Noirs,Nulle,Matériel insuffisant,662,646,blitz,Kings Fianchetto Opening 1...e5 2.Bg2 d5,2026,6,Monday,5,16,Kings Fianchetto
2026-06-22 12:17:03,Noirs,Défaite,Échec et mat,655,691,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2026,6,Monday,12,-36,Sicilian Defense
2026-06-23 12:13:39,Blancs,Victoire,Échec et mat,663,642,blitz,Ruy Lopez Opening,2026,6,Tuesday,12,21,Ruy Lopez
2026-06-23 15:23:44,Blancs,Victoire,Temps écoulé,671,671,blitz,Queens Gambit Declined Marshall Defense 3.Nc3,2026,6,Tuesday,15,0,Queens Gambit
2026-06-23 15:30:23,Noirs,Victoire,Échec et mat,679,678,blitz,Sicilian Defense,2026,6,Tuesday,15,1,Sicilian Defense
2026-06-23 15:59:52,Blancs,Victoire,Échec et mat,904,552,rapid,Queens Gambit Declined Modern Variation,2026,6,Tuesday,15,352,Queens Gambit
2026-06-23 16:10:44,Noirs,Victoire,Échec et mat,904,552,rapid,Closed Sicilian Defense Portland Attack 3...g6,2026,6,Tuesday,16,352,Closed Sicilian
2026-06-23 19:11:46,Blancs,Victoire,Échec et mat,687,679,blitz,Queens Gambit Declined Queens Knight Variation 3...Bb4 4.Nf3 dxc4,2026,6,Tuesday,19,8,Queens Gambit
2026-06-24 08:15:53,Noirs,Victoire,Échec et mat,695,676,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6 4.Qd1,2026,6,Wednesday,8,19,Sicilian Defense
2026-06-25 21:48:52,Blancs,Victoire,Échec et mat,703,671,blitz,Queens Gambit,2026,6,Thursday,21,32,Queens Gambit
2026-06-26 13:50:54,Noirs,Défaite,Échec et mat,695,709,blitz,Sicilian Defense Open Accelerated Dragon Exchange Variation 5...bxc6,2026,6,Friday,13,-14,Sicilian Defense
2026-06-27 10:11:29,Blancs,Défaite,Échec et mat,687,686,blitz,Queens Pawn Opening English Rat Defense 3.d5,2026,6,Saturday,10,1,Queens Pawn
2026-06-28 20:26:36,Noirs,Victoire,Abandon,695,681,blitz,Caro Kann Defense Panov Attack 4...Nf6 5.Nf3 Nc6,2026,6,Sunday,20,14,Caro Kann
2026-06-29 14:25:18,Blancs,Victoire,Temps écoulé,703,704,blitz,Dutch Defense Queens Knight Variation 3...g6,2026,6,Monday,14,-1,Dutch Defense
2026-06-29 20:55:29,Noirs,Victoire,Échec et mat,712,732,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4,2026,6,Monday,20,-20,Sicilian Defense
2026-06-29 21:25:21,Noirs,Victoire,Partie abandonnée,720,725,blitz,Sicilian Defense,2026,6,Monday,21,-5,Sicilian Defense
2026-07-02 11:10:28,Noirs,Défaite,Abandon,712,734,blitz,Nimzowitsch Larsen Attack Classical Variation 2.Bb2,2026,7,Thursday,11,-22,Nimzowitsch Larsen
2026-07-03 21:22:06,Blancs,Défaite,Échec et mat,704,710,blitz,Old Benoni Defense 2.d5 d6 3.c4,2026,7,Friday,21,-6,Old Benoni
2026-07-04 22:11:09,Blancs,Nulle,Temps (matériel insuffisant),704,706,blitz,Benoni Defense Modern Kings Pawn Line,2026,7,Saturday,22,-2,Benoni Defense
2026-07-06 22:50:56,Noirs,Défaite,Échec et mat,696,726,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,7,Monday,22,-30,Queens Pawn
